model_code,assumption_code,value
hajj_umrah_maintenance_activity_medium_model,annual_depreciation_rate,10
hajj_umrah_maintenance_activity_medium_model,working_capital_days,30
hajj_umrah_maintenance_activity_medium_model,discount_rate,10
hajj_umrah_maintenance_activity_medium_model,loan_ratio,50
hajj_umrah_maintenance_activity_medium_model,interest_rate,8
hajj_umrah_maintenance_activity_medium_model,loan_term_years,5
hajj_umrah_maintenance_activity_large_model,rent_monthly,40000
hajj_umrah_maintenance_activity_large_model,salaries_monthly,120000
hajj_umrah_maintenance_activity_large_model,marketing_monthly,18000
hajj_umrah_maintenance_activity_large_model,utilities_monthly,8000
hajj_umrah_maintenance_activity_large_model,insurance_monthly,5000
hajj_umrah_maintenance_activity_large_model,revenue_growth_rate,5
hajj_umrah_maintenance_activity_large_model,cogs_ratio,35
hajj_umrah_maintenance_activity_large_model,vat_rate,15
hajj_umrah_maintenance_activity_large_model,corporate_tax_rate,20
hajj_umrah_maintenance_activity_large_model,annual_depreciation_rate,10
hajj_umrah_maintenance_activity_large_model,working_capital_days,30
hajj_umrah_maintenance_activity_large_model,discount_rate,10
hajj_umrah_maintenance_activity_large_model,loan_ratio,50
hajj_umrah_maintenance_activity_large_model,interest_rate,8
hajj_umrah_maintenance_activity_large_model,loan_term_years,5
hajj_umrah_cleaning_activity_small_model,rent_monthly,5000
hajj_umrah_cleaning_activity_small_model,salaries_monthly,15000
hajj_umrah_cleaning_activity_small_model,marketing_monthly,2000
hajj_umrah_cleaning_activity_small_model,utilities_monthly,1000
hajj_umrah_cleaning_activity_small_model,insurance_monthly,800
hajj_umrah_cleaning_activity_small_model,revenue_growth_rate,5
hajj_umrah_cleaning_activity_small_model,cogs_ratio,35
hajj_umrah_cleaning_activity_small_model,vat_rate,15
hajj_umrah_cleaning_activity_small_model,corporate_tax_rate,20
hajj_umrah_cleaning_activity_small_model,annual_depreciation_rate,10
hajj_umrah_cleaning_activity_small_model,working_capital_days,30
hajj_umrah_cleaning_activity_small_model,discount_rate,10
hajj_umrah_cleaning_activity_small_model,loan_ratio,50
hajj_umrah_cleaning_activity_small_model,interest_rate,8
hajj_umrah_cleaning_activity_small_model,loan_term_years,5
hajj_umrah_cleaning_activity_medium_model,rent_monthly,15000
hajj_umrah_cleaning_activity_medium_model,salaries_monthly,45000
hajj_umrah_cleaning_activity_medium_model,marketing_monthly,6000
hajj_umrah_cleaning_activity_medium_model,utilities_monthly,3000
hajj_umrah_cleaning_activity_medium_model,insurance_monthly,2000
hajj_umrah_cleaning_activity_medium_model,revenue_growth_rate,5
hajj_umrah_cleaning_activity_medium_model,cogs_ratio,35
hajj_umrah_cleaning_activity_medium_model,vat_rate,15
hajj_umrah_cleaning_activity_medium_model,corporate_tax_rate,20
hajj_umrah_cleaning_activity_medium_model,annual_depreciation_rate,10
hajj_umrah_cleaning_activity_medium_model,working_capital_days,30
hajj_umrah_cleaning_activity_medium_model,discount_rate,10
hajj_umrah_cleaning_activity_medium_model,loan_ratio,50
hajj_umrah_cleaning_activity_medium_model,interest_rate,8
hajj_umrah_cleaning_activity_medium_model,loan_term_years,5
hajj_umrah_cleaning_activity_large_model,rent_monthly,40000
hajj_umrah_cleaning_activity_large_model,salaries_monthly,120000
hajj_umrah_cleaning_activity_large_model,marketing_monthly,18000
hajj_umrah_cleaning_activity_large_model,utilities_monthly,8000
hajj_umrah_cleaning_activity_large_model,insurance_monthly,5000
hajj_umrah_cleaning_activity_large_model,revenue_growth_rate,5
hajj_umrah_cleaning_activity_large_model,cogs_ratio,35
hajj_umrah_cleaning_activity_large_model,vat_rate,15
hajj_umrah_cleaning_activity_large_model,corporate_tax_rate,20
hajj_umrah_cleaning_activity_large_model,annual_depreciation_rate,10
hajj_umrah_cleaning_activity_large_model,working_capital_days,30
hajj_umrah_cleaning_activity_large_model,discount_rate,10
hajj_umrah_cleaning_activity_large_model,loan_ratio,50
hajj_umrah_cleaning_activity_large_model,interest_rate,8
hajj_umrah_cleaning_activity_large_model,loan_term_years,5
hajj_umrah_security_activity_small_model,rent_monthly,5000
hajj_umrah_security_activity_small_model,salaries_monthly,15000
hajj_umrah_security_activity_small_model,marketing_monthly,2000
hajj_umrah_security_activity_small_model,utilities_monthly,1000
hajj_umrah_security_activity_small_model,insurance_monthly,800
hajj_umrah_security_activity_small_model,revenue_growth_rate,5
hajj_umrah_security_activity_small_model,cogs_ratio,35
hajj_umrah_security_activity_small_model,vat_rate,15
hajj_umrah_security_activity_small_model,corporate_tax_rate,20
hajj_umrah_security_activity_small_model,annual_depreciation_rate,10
hajj_umrah_security_activity_small_model,working_capital_days,30
hajj_umrah_security_activity_small_model,discount_rate,10
hajj_umrah_security_activity_small_model,loan_ratio,50
hajj_umrah_security_activity_small_model,interest_rate,8
hajj_umrah_security_activity_small_model,loan_term_years,5
hajj_umrah_security_activity_medium_model,rent_monthly,15000
hajj_umrah_security_activity_medium_model,salaries_monthly,45000
hajj_umrah_security_activity_medium_model,marketing_monthly,6000
hajj_umrah_security_activity_medium_model,utilities_monthly,3000
hajj_umrah_security_activity_medium_model,insurance_monthly,2000
hajj_umrah_security_activity_medium_model,revenue_growth_rate,5
hajj_umrah_security_activity_medium_model,cogs_ratio,35
hajj_umrah_security_activity_medium_model,vat_rate,15
hajj_umrah_security_activity_medium_model,corporate_tax_rate,20
hajj_umrah_security_activity_medium_model,annual_depreciation_rate,10
hajj_umrah_security_activity_medium_model,working_capital_days,30
hajj_umrah_security_activity_medium_model,discount_rate,10
hajj_umrah_security_activity_medium_model,loan_ratio,50
hajj_umrah_security_activity_medium_model,interest_rate,8
hajj_umrah_security_activity_medium_model,loan_term_years,5
hajj_umrah_security_activity_large_model,rent_monthly,40000
hajj_umrah_security_activity_large_model,salaries_monthly,120000
hajj_umrah_security_activity_large_model,marketing_monthly,18000
hajj_umrah_security_activity_large_model,utilities_monthly,8000
hajj_umrah_security_activity_large_model,insurance_monthly,5000
hajj_umrah_security_activity_large_model,revenue_growth_rate,5
hajj_umrah_security_activity_large_model,cogs_ratio,35
hajj_umrah_security_activity_large_model,vat_rate,15
hajj_umrah_security_activity_large_model,corporate_tax_rate,20
hajj_umrah_security_activity_large_model,annual_depreciation_rate,10
hajj_umrah_security_activity_large_model,working_capital_days,30
hajj_umrah_security_activity_large_model,discount_rate,10
hajj_umrah_security_activity_large_model,loan_ratio,50
hajj_umrah_security_activity_large_model,interest_rate,8
hajj_umrah_security_activity_large_model,loan_term_years,5
tourism_events_activity_small_model,rent_monthly,5000
tourism_events_activity_small_model,salaries_monthly,15000
tourism_events_activity_small_model,marketing_monthly,2000
tourism_events_activity_small_model,utilities_monthly,1000
tourism_events_activity_small_model,insurance_monthly,800
tourism_events_activity_small_model,revenue_growth_rate,5
tourism_events_activity_small_model,cogs_ratio,35
tourism_events_activity_small_model,vat_rate,15
tourism_events_activity_small_model,corporate_tax_rate,20
tourism_events_activity_small_model,annual_depreciation_rate,10
tourism_events_activity_small_model,working_capital_days,30
tourism_events_activity_small_model,discount_rate,10
tourism_events_activity_small_model,loan_ratio,50
tourism_events_activity_small_model,interest_rate,8
tourism_events_activity_small_model,loan_term_years,5
tourism_events_activity_medium_model,rent_monthly,15000
tourism_events_activity_medium_model,salaries_monthly,45000
tourism_events_activity_medium_model,marketing_monthly,6000
tourism_events_activity_medium_model,utilities_monthly,3000
tourism_events_activity_medium_model,insurance_monthly,2000
tourism_events_activity_medium_model,revenue_growth_rate,5
tourism_events_activity_medium_model,cogs_ratio,35
tourism_events_activity_medium_model,vat_rate,15
tourism_events_activity_medium_model,corporate_tax_rate,20
tourism_events_activity_medium_model,annual_depreciation_rate,10
tourism_events_activity_medium_model,working_capital_days,30
tourism_events_activity_medium_model,discount_rate,10
tourism_events_activity_medium_model,loan_ratio,50
tourism_events_activity_medium_model,interest_rate,8
tourism_events_activity_medium_model,loan_term_years,5
tourism_events_activity_large_model,rent_monthly,40000
tourism_events_activity_large_model,salaries_monthly,120000
tourism_events_activity_large_model,marketing_monthly,18000
tourism_events_activity_large_model,utilities_monthly,8000
tourism_events_activity_large_model,insurance_monthly,5000
tourism_events_activity_large_model,revenue_growth_rate,5
tourism_events_activity_large_model,cogs_ratio,35
tourism_events_activity_large_model,vat_rate,15
tourism_events_activity_large_model,corporate_tax_rate,20
tourism_events_activity_large_model,annual_depreciation_rate,10
tourism_events_activity_large_model,working_capital_days,30
tourism_events_activity_large_model,discount_rate,10
tourism_events_activity_large_model,loan_ratio,50
tourism_events_activity_large_model,interest_rate,8
tourism_events_activity_large_model,loan_term_years,5
tourism_media_activity_small_model,rent_monthly,5000
tourism_media_activity_small_model,salaries_monthly,15000
tourism_media_activity_small_model,marketing_monthly,2000
tourism_media_activity_small_model,utilities_monthly,1000
tourism_media_activity_small_model,insurance_monthly,800
tourism_media_activity_small_model,revenue_growth_rate,5
tourism_media_activity_small_model,cogs_ratio,35
tourism_media_activity_small_model,vat_rate,15
tourism_media_activity_small_model,corporate_tax_rate,20
tourism_media_activity_small_model,annual_depreciation_rate,10
tourism_media_activity_small_model,working_capital_days,30
tourism_media_activity_small_model,discount_rate,10
tourism_media_activity_small_model,loan_ratio,50
tourism_media_activity_small_model,interest_rate,8
tourism_media_activity_small_model,loan_term_years,5
tourism_media_activity_medium_model,rent_monthly,15000
tourism_media_activity_medium_model,salaries_monthly,45000
tourism_media_activity_medium_model,marketing_monthly,6000
tourism_media_activity_medium_model,utilities_monthly,3000
tourism_media_activity_medium_model,insurance_monthly,2000
tourism_media_activity_medium_model,revenue_growth_rate,5
tourism_media_activity_medium_model,cogs_ratio,35
tourism_media_activity_medium_model,vat_rate,15
tourism_media_activity_medium_model,corporate_tax_rate,20
tourism_media_activity_medium_model,annual_depreciation_rate,10
tourism_media_activity_medium_model,working_capital_days,30
tourism_media_activity_medium_model,discount_rate,10
tourism_media_activity_medium_model,loan_ratio,50
tourism_media_activity_medium_model,interest_rate,8
tourism_media_activity_medium_model,loan_term_years,5
tourism_media_activity_large_model,rent_monthly,40000
tourism_media_activity_large_model,salaries_monthly,120000
tourism_media_activity_large_model,marketing_monthly,18000
tourism_media_activity_large_model,utilities_monthly,8000
tourism_media_activity_large_model,insurance_monthly,5000
tourism_media_activity_large_model,revenue_growth_rate,5
tourism_media_activity_large_model,cogs_ratio,35
tourism_media_activity_large_model,vat_rate,15
tourism_media_activity_large_model,corporate_tax_rate,20
tourism_media_activity_large_model,annual_depreciation_rate,10
tourism_media_activity_large_model,working_capital_days,30
tourism_media_activity_large_model,discount_rate,10
tourism_media_activity_large_model,loan_ratio,50
tourism_media_activity_large_model,interest_rate,8
